Date;HH;MM;SS;EOG Left[uV];EEG C3-A1[uV];EEG O1-A1[uV];EEG C4-A1[uV];EEG O2-A1[uV]
2016/03/08;1;27;28,365;64,453125;14,0625;-20,21484375;3,71093749999998;-21,38671875
2016/03/08;1;27;28,37;64,94140625;12,890625;-22,0703125;5,85937499999998;-24,70703125
2016/03/08;1;27;28,375;66,40625;11,42578125;-18,45703125;7,32421874999998;-25,09765625
2016/03/08;1;27;28,38;65,0390625;7,22656249999998;-14,55078125;4,49218749999998;-24,31640625
2016/03/08;1;27;28,385;61,5234375;2,44140624999998;-11,81640625;-0,0976562500000167;-22,55859375
2016/03/08;1;27;28,39;60,64453125;-0,585937500000017;-8,00781250000002;-3,61328125000002;-20,99609375
2016/03/08;1;27;28,395;60,44921875;-3,51562500000002;-9,47265625000002;-7,61718750000002;-22,8515625
2016/03/08;1;27;28,4;62,40234375;-1,07421875000002;-9,17968750000002;-8,00781250000002;-18,45703125
2016/03/08;1;27;28,405;64,453125;1,75781249999998;-10,44921875;-7,61718750000002;-15,234375
2016/03/08;1;27;28,41;63,37890625;1,66015624999998;-10,44921875;-4,78515625000002;-13,18359375
2016/03/08;1;27;28,415;61,5234375;8,30078124999998;-5,95703125000002;2,44140624999998;-7,51953125000002
2016/03/08;1;27;28,42;61,1328125;9,66796874999998;-0,195312500000017;6,83593749999998;-2,34375000000002
2016/03/08;1;27;28,425;60,25390625;10,05859375;4,39453124999998;8,69140624999998;0,0976562499999833
2016/03/08;1;27;28,43;58,59375;8,88671874999998;6,34765624999998;6,54296874999998;4,78515624999998
2016/03/08;1;27;28,435;54,98046875;5,95703124999998;5,56640624999998;3,02734374999998;5,66406249999998
2016/03/08;1;27;28,44;53,7109375;1,07421874999998;3,32031249999998;2,24609374999998;4,78515624999998
2016/03/08;1;27;28,445;53,02734375;-1,75781250000002;5,46874999999998;-1,56250000000002;4,58984374999998
2016/03/08;1;27;28,45;52,05078125;-2,14843750000002;6,24999999999998;-5,17578125000002;4,39453124999998
2016/03/08;1;27;28,455;53,80859375;0,781249999999983;7,81249999999998;-7,51953125000002;5,95703124999998
2016/03/08;1;27;28,46;52,05078125;1,17187499999998;4,39453124999998;-8,59375000000002;3,90624999999998
2016/03/08;1;27;28,465;51,5625;4,00390624999998;3,90624999999998;-0,195312500000017;8,10546874999998
2016/03/08;1;27;28,47;50,9765625;6,83593749999998;3,32031249999998;8,30078124999998;11,71875
2016/03/08;1;27;28,475;51,07421875;9,08203124999998;5,17578124999998;15,52734375;15,234375
2016/03/08;1;27;28,48;50,5859375;3,71093749999998;6,54296874999998;10,83984375;18,5546875
2016/03/08;1;27;28,485;48,6328125;-7,32421875000002;6,34765624999998;-1,17187500000002;15,13671875
2016/03/08;1;27;28,49;47,265625;-19,140625;4,88281249999998;-14,74609375;10,9375
2016/03/08;1;27;28,495;47,16796875;-28,515625;5,37109374999998;-22,65625;10,7421875
2016/03/08;1;27;28,5;46,6796875;-32,12890625;3,02734374999998;-27,734375;7,22656249999998
2016/03/08;1;27;28,505;47,94921875;-30,6640625;1,26953124999998;-26,5625;4,78515624999998
2016/03/08;1;27;28,51;51,7578125;-23,4375;1,26953124999998;-19,140625;6,54296874999998
2016/03/08;1;27;28,515;55,6640625;-16,015625;0,683593749999983;-11,1328125;5,76171874999998
2016/03/08;1;27;28,52;58,49609375;-11,03515625;1,66015624999998;-5,46875000000002;4,78515624999998
2016/03/08;1;27;28,525;62,59765625;-6,44531250000002;3,61328124999998;-4,19921875000002;4,49218749999998
2016/03/08;1;27;28,53;62,79296875;-8,00781250000002;3,71093749999998;-11,23046875;0,976562499999983
2016/03/08;1;27;28,535;63,0859375;-11,9140625;3,32031249999998;-19,921875;-0,488281250000017
2016/03/08;1;27;28,54;60,7421875;-15,72265625;4,19921874999998;-29,00390625;-0,0976562500000167
2016/03/08;1;27;28,545;58,59375;-18,1640625;3,51562499999998;-32,6171875;-1,26953125000002
2016/03/08;1;27;28,55;56,34765625;-14,94140625;5,46874999999998;-29,19921875;0,976562499999983
2016/03/08;1;27;28,555;55,078125;-14,35546875;3,51562499999998;-25;-0,878906250000017
2016/03/08;1;27;28,56;54,6875;-10,64453125;3,12499999999998;-14,55078125;0,488281249999983
2016/03/08;1;27;28,565;56,73828125;-7,51953125000002;3,41796874999998;-8,30078125000002;3,32031249999998
2016/03/08;1;27;28,57;55,46875;-8,88671875000002;1,95312499999998;-8,30078125000002;8,98437499999998
2016/03/08;1;27;28,575;55,859375;-7,03125000000002;6,73828124999998;-5,76171875000002;17,96875
2016/03/08;1;27;28,58;53,125;-11,42578125;6,93359374999998;-8,78906250000002;21,875
2016/03/08;1;27;28,585;50,390625;-12,6953125;8,20312499999998;-8,10546875000002;26,85546875
2016/03/08;1;27;28,59;49,31640625;-10,44921875;11,42578125;-5,17578125000002;30,859375
2016/03/08;1;27;28,595;47,36328125;-7,22656250000002;11,23046875;-4,98046875000002;29,58984375
2016/03/08;1;27;28,6;47,4609375;-4,29687500000002;13,57421875;-5,85937500000002;30,17578125
2016/03/08;1;27;28,605;49,0234375;1,75781249999998;13,28125;-3,41796875000002;29,8828125
2016/03/08;1;27;28,61;48,73046875;4,58984374999998;10,9375;-3,12500000000002;24,0234375
2016/03/08;1;27;28,615;51,3671875;5,46874999999998;10,7421875;-2,34375000000002;22,65625
2016/03/08;1;27;28,62;50,87890625;3,61328124999998;7,91015624999998;-4,10156250000002;19,7265625
2016/03/08;1;27;28,625;51,85546875;-0,878906250000017;7,81249999999998;-8,00781250000002;16,6015625
2016/03/08;1;27;28,63;55,2734375;-4,19921875000002;8,88671874999998;-11,42578125;18,359375
2016/03/08;1;27;28,635;54,39453125;-9,17968750000002;7,32421874999998;-15,4296875;14,6484375
2016/03/08;1;27;28,64;54,1015625;-8,39843750000002;6,05468749999998;-16,2109375;13,0859375
2016/03/08;1;27;28,645;53,22265625;-6,15234375000002;8,39843749999998;-15,234375;11,71875
2016/03/08;1;27;28,65;52,24609375;-4,29687500000002;8,49609374999998;-14,453125;8,69140624999998
2016/03/08;1;27;28,655;52,1484375;-0,976562500000017;4,68749999999998;-13,18359375;7,91015624999998
2016/03/08;1;27;28,66;53,3203125;4,29687499999998;5,95703124999998;-9,27734375000002;7,91015624999998
2016/03/08;1;27;28,665;53,80859375;8,69140624999998;4,19921874999998;-7,03125000000002;6,73828124999998
2016/03/08;1;27;28,67;54,78515625;10,44921875;7,42187499999998;-6,93359375000002;6,05468749999998
2016/03/08;1;27;28,675;55,17578125;8,49609374999998;13,96484375;-7,71484375000002;7,03124999999998
2016/03/08;1;27;28,68;57,6171875;4,68749999999998;19,62890625;-8,39843750000002;9,96093749999998
2016/03/08;1;27;28,685;56,93359375;0,585937499999983;22,8515625;-10,7421875;11,71875
2016/03/08;1;27;28,69;58,203125;1,95312499999998;26,953125;-8,30078125000002;15,72265625
2016/03/08;1;27;28,695;59,47265625;4,88281249999998;28,02734375;-9,27734375000002;15,4296875
2016/03/08;1;27;28,7;60,25390625;6,73828124999998;26,85546875;-9,57031250000002;18,5546875
2016/03/08;1;27;28,705;61,328125;8,88671874999998;25,78125;-4,98046875000002;22,94921875
2016/03/08;1;27;28,71;62,59765625;9,27734374999998;20,703125;0,195312499999983;26,46484375
2016/03/08;1;27;28,715;61,1328125;9,66796874999998;15,33203125;4,98046874999998;27,1484375
2016/03/08;1;27;28,72;61,81640625;14,94140625;12,79296875;10,9375;30,17578125
2016/03/08;1;27;28,725;60,15625;12,890625;9,57031249999998;8,49609374999998;26,7578125
2016/03/08;1;27;28,73;57,32421875;13,57421875;9,17968749999998;7,42187499999998;24,609375
2016/03/08;1;27;28,735;56,25;12,40234375;9,66796874999998;4,98046874999998;24,12109375
2016/03/08;1;27;28,74;53,80859375;9,66796874999998;9,57031249999998;-1,75781250000002;21,6796875
2016/03/08;1;27;28,745;52,83203125;6,64062499999998;7,71484374999998;-6,25000000000002;15,52734375
2016/03/08;1;27;28,75;55,37109375;9,57031249999998;6,54296874999998;-6,54296875000002;10,3515625
2016/03/08;1;27;28,755;57,03125;9,47265624999998;4,68749999999998;-7,12890625000002;3,80859374999998
2016/03/08;1;27;28,76;58,88671875;11,71875;6,83593749999998;-0,976562500000017;0,878906249999983
2016/03/08;1;27;28,765;60,15625;14,84375;9,37499999999998;1,36718749999998;2,83203124999998
2016/03/08;1;27;28,77;56,54296875;15,0390625;11,71875;-1,26953125000002;3,12499999999998
2016/03/08;1;27;28,775;55,6640625;19,7265625;17,3828125;0,683593749999983;8,39843749999998
2016/03/08;1;27;28,78;52,734375;20,703125;16,69921875;-1,95312500000002;8,69140624999998
2016/03/08;1;27;28,785;52,24609375;23,046875;19,140625;-1,26953125000002;13,76953125
2016/03/08;1;27;28,79;53,125;21,09375;21,77734375;-0,878906250000017;18,75
2016/03/08;1;27;28,795;54,296875;21,6796875;22,65625;3,32031249999998;25,87890625
2016/03/08;1;27;28,8;55,078125;18,9453125;23,73046875;5,17578124999998;29,6875
2016/03/08;1;27;28,805;54,39453125;18,359375;22,265625;8,49609374999998;33,7890625
2016/03/08;1;27;28,81;53,7109375;18,5546875;20,8984375;12,98828125;37,20703125
2016/03/08;1;27;28,815;52,9296875;16,69921875;18,84765625;13,4765625;37,6953125
2016/03/08;1;27;28,82;53,515625;16,40625;16,9921875;13,8671875;36,23046875
2016/03/08;1;27;28,825;54,1015625;16,015625;15,4296875;11,42578125;31,0546875
2016/03/08;1;27;28,83;55,95703125;13,28125;14,16015625;5,56640624999998;25,1953125
2016/03/08;1;27;28,835;56,15234375;12,890625;13,76953125;0,0976562499999833;21,09375
2016/03/08;1;27;28,84;56,4453125;12,3046875;15,52734375;-4,39453125000002;22,16796875
2016/03/08;1;27;28,845;57,421875;9,37499999999998;14,16015625;-7,42187500000002;19,7265625
2016/03/08;1;27;28,85;57,32421875;5,85937499999998;12,98828125;-6,25000000000002;17,1875
2016/03/08;1;27;28,855;57,91015625;3,80859374999998;11,1328125;-5,95703125000002;10,15625
2016/03/08;1;27;28,86;60,3515625;2,44140624999998;10,15625;-2,53906250000002;2,24609374999998
2016/03/08;1;27;28,865;63,37890625;3,02734374999998;9,27734374999998;1,07421874999998;-6,15234375000002
2016/03/08;1;27;28,87;66,11328125;7,12890624999998;6,15234374999998;6,34765624999998;-8,39843750000002
2016/03/08;1;27;28,875;68,65234375;10,9375;0,0976562499999833;11,81640625;-12,890625
2016/03/08;1;27;28,88;73,2421875;19,62890625;-3,41796875000002;20,703125;-10,9375
2016/03/08;1;27;28,885;75,09765625;23,828125;-6,83593750000002;22,75390625;-11,23046875
2016/03/08;1;27;28,89;73,6328125;21,09375;-10,05859375;20,80078125;-11,9140625
2016/03/08;1;27;28,895;74,8046875;21,19140625;-9,96093750000002;16,9921875;-10,25390625
2016/03/08;1;27;28,9;71,875;20,41015625;-10,546875;13,18359375;-7,32421875000002
2016/03/08;1;27;28,905;67,67578125;16,2109375;-12,20703125;10,25390625;-4,39453125000002
2016/03/08;1;27;28,91;68,5546875;16,11328125;-7,12890625000002;11,1328125;2,73437499999998
2016/03/08;1;27;28,915;68,06640625;9,17968749999998;-7,42187500000002;4,58984374999998;2,53906249999998
2016/03/08;1;27;28,92;70,3125;5,27343749999998;-7,61718750000002;-0,0976562500000167;1,75781249999998
2016/03/08;1;27;28,925;73,046875;6,83593749999998;-6,34765625000002;-1,56250000000002;0,488281249999983
2016/03/08;1;27;28,93;73,6328125;9,57031249999998;-9,76562500000002;-2,53906250000002;-3,32031250000002
2016/03/08;1;27;28,935;75,5859375;20,21484375;-6,05468750000002;4,58984374999998;-1,66015625000002
2016/03/08;1;27;28,94;74,0234375;24,0234375;-6,15234375000002;7,71484374999998;-2,14843750000002
2016/03/08;1;27;28,945;70,703125;27,63671875;-4,39453125000002;11,23046875;-1,66015625000002
2016/03/08;1;27;28,95;68,26171875;26,953125;-3,90625000000002;13,18359375;-4,39453125000002
2016/03/08;1;27;28,955;63,0859375;22,36328125;-7,03125000000002;10,15625;-10,05859375
2016/03/08;1;27;28,96;61,1328125;21,875;-7,42187500000002;11,71875;-12,109375
2016/03/08;1;27;28,965;61,62109375;22,265625;-7,61718750000002;13,4765625;-12,01171875
2016/03/08;1;27;28,97;59,66796875;20,99609375;-10,44921875;12,5;-9,17968750000002
2016/03/08;1;27;28,975;58,30078125;21,484375;-8,59375000000002;14,453125;-3,41796875000002
2016/03/08;1;27;28,98;55,17578125;17,67578125;-8,98437500000002;12,59765625;-1,75781250000002
2016/03/08;1;27;28,985;50,29296875;14,55078125;-9,08203125000002;11,62109375;-0,976562500000017
2016/03/08;1;27;28,99;51,85546875;20,703125;-5,27343750000002;15,33203125;2,92968749999998
2016/03/08;1;27;28,995;51,953125;21,19140625;-5,76171875000002;17,28515625;3,80859374999998
2016/03/08;1;27;29;53,80859375;22,16796875;-6,15234375000002;18,65234375;5,07812499999998
2016/03/08;1;27;29,005;55,6640625;22,0703125;-6,34765625000002;19,7265625;8,00781249999998
2016/03/08;1;27;29,01;54,78515625;20,01953125;-6,15234375000002;21,09375;11,328125
2016/03/08;1;27;29,015;53,125;18,06640625;-6,34765625000002;22,75390625;11,42578125
2016/03/08;1;27;29,02;52,734375;21,19140625;-6,44531250000002;22,75390625;12,3046875
2016/03/08;1;27;29,025;50,29296875;21,6796875;-9,37500000000002;18,26171875;7,32421874999998
2016/03/08;1;27;29,03;50,09765625;25,68359375;-11,5234375;17,28515625;3,80859374999998
2016/03/08;1;27;29,035;50,68359375;27,1484375;-13,76953125;13,671875;-0,195312500000017
2016/03/08;1;27;29,04;50,78125;28,80859375;-13,4765625;12,3046875;-1,46484375000002
2016/03/08;1;27;29,045;51,5625;26,953125;-14,35546875;12,109375;-3,61328125000002
2016/03/08;1;27;29,05;53,7109375;27,1484375;-15,33203125;10,546875;-5,85937500000002
2016/03/08;1;27;29,055;53,515625;26,3671875;-12,6953125;11,71875;-6,54296875000002
2016/03/08;1;27;29,06;52,34375;26,3671875;-11,42578125;11,9140625;-6,93359375000002
2016/03/08;1;27;29,065;52,83203125;30,17578125;-8,49609375000002;15,72265625;-1,75781250000002
2016/03/08;1;27;29,07;52,5390625;33,10546875;-4,29687500000002;16,69921875;0,683593749999983
2016/03/08;1;27;29,075;50,87890625;34,375;-2,73437500000002;15,0390625;2,24609374999998
2016/03/08;1;27;29,08;48,14453125;35,05859375;-1,56250000000002;12,40234375;6,93359374999998
2016/03/08;1;27;29,085;45,5078125;33,203125;-0,292968750000017;11,81640625;11,81640625
2016/03/08;1;27;29,09;40,33203125;25,78125;-3,51562500000002;8,49609374999998;13,96484375
2016/03/08;1;27;29,095;37,59765625;22,265625;-3,41796875000002;8,39843749999998;16,89453125
2016/03/08;1;27;29,1;38,96484375;22,265625;-3,22265625000002;12,890625;22,16796875
2016/03/08;1;27;29,105;39,16015625;23,6328125;-7,32421875000002;19,3359375;24,21875
2016/03/08;1;27;29,11;42,1875;28,41796875;-8,59375000000002;25,48828125;27,83203125
2016/03/08;1;27;29,115;44,7265625;33,10546875;-9,86328125000002;31,25;29,39453125
2016/03/08;1;27;29,12;45,3125;32,6171875;-12,79296875;30,56640625;24,31640625
2016/03/08;1;27;29,125;45,60546875;29,39453125;-13,28125;25,9765625;18,359375
2016/03/08;1;27;29,13;44,140625;24,4140625;-13,37890625;19,23828125;14,2578125
2016/03/08;1;27;29,135;40,33203125;20,01953125;-13,4765625;13,76953125;11,9140625
2016/03/08;1;27;29,14;36,81640625;14,453125;-14,16015625;8,78906249999998;7,22656249999998
2016/03/08;1;27;29,145;34,375;12,20703125;-12,5;6,05468749999998;4,29687499999998
2016/03/08;1;27;29,15;32,91015625;8,59374999999998;-11,23046875;2,83203124999998;1,36718749999998
2016/03/08;1;27;29,155;30,17578125;3,90624999999998;-14,94140625;1,95312499999998;-1,46484375000002
2016/03/08;1;27;29,16;30,76171875;6,24999999999998;-15,52734375;3,71093749999998;-1,75781250000002
2016/03/08;1;27;29,165;31,25;8,78906249999998;-15,4296875;5,27343749999998;-0,195312500000017
2016/03/08;1;27;29,17;29,1015625;11,23046875;-14,94140625;7,32421874999998;-2,24609375000002
2016/03/08;1;27;29,175;30,46875;14,453125;-14,6484375;7,61718749999998;-0,390625000000017
2016/03/08;1;27;29,18;28,80859375;14,16015625;-16,796875;6,83593749999998;-1,66015625000002
2016/03/08;1;27;29,185;26,46484375;8,49609374999998;-19,140625;1,26953124999998;-4,88281250000002
2016/03/08;1;27;29,19;27,05078125;5,76171874999998;-17,87109375;-0,195312500000017;-2,24609375000002
2016/03/08;1;27;29,195;24,51171875;2,83203124999998;-19,7265625;-1,95312500000002;-2,53906250000002
2016/03/08;1;27;29,2;26,171875;2,24609374999998;-16,2109375;-1,36718750000002;1,17187499999998
2016/03/08;1;27;29,205;26,7578125;4,58984374999998;-18,06640625;-2,24609375000002;1,56249999999998
2016/03/08;1;27;29,21;26,953125;8,39843749999998;-19,53125;1,56249999999998;3,32031249999998
2016/03/08;1;27;29,215;28,02734375;12,5;-19,23828125;5,76171874999998;7,03124999999998
2016/03/08;1;27;29,22;27,05078125;13,4765625;-18,1640625;8,49609374999998;11,23046875
2016/03/08;1;27;29,225;25,68359375;12,79296875;-17,1875;9,66796874999998;16,015625
2016/03/08;1;27;29,23;25,29296875;12,6953125;-14,55078125;8,78906249999998;18,65234375
2016/03/08;1;27;29,235;24,21875;9,17968749999998;-14,2578125;5,76171874999998;16,69921875
2016/03/08;1;27;29,24;22,36328125;8,98437499999998;-13,4765625;3,51562499999998;13,96484375
2016/03/08;1;27;29,245;22,265625;8,20312499999998;-11,71875;1,75781249999998;12,3046875
2016/03/08;1;27;29,25;22,36328125;10,25390625;-9,76562500000002;7,03124999999998;13,28125
2016/03/08;1;27;29,255;23,828125;10,7421875;-9,08203125000002;10,44921875;11,71875
2016/03/08;1;27;29,26;24,21875;9,96093749999998;-5,95703125000002;13,671875;13,4765625
2016/03/08;1;27;29,265;21,77734375;8,98437499999998;-4,98046875000002;13,28125;14,74609375
2016/03/08;1;27;29,27;21,58203125;8,30078124999998;-5,46875000000002;13,28125;16,40625
2016/03/08;1;27;29,275;20,1171875;9,37499999999998;-7,42187500000002;9,27734374999998;16,6015625
2016/03/08;1;27;29,28;22,0703125;12,5;-8,10546875000002;8,49609374999998;17,1875
2016/03/08;1;27;29,285;22,16796875;10,25390625;-11,9140625;8,20312499999998;12,5
2016/03/08;1;27;29,29;21,6796875;11,42578125;-14,6484375;4,68749999999998;13,57421875
2016/03/08;1;27;29,295;21,58203125;10,64453125;-13,76953125;4,98046874999998;12,79296875
2016/03/08;1;27;29,3;20,60546875;7,81249999999998;-14,94140625;4,29687499999998;9,27734374999998
2016/03/08;1;27;29,305;22,265625;11,5234375;-13,76953125;7,03124999999998;9,37499999999998
2016/03/08;1;27;29,31;23,046875;12,40234375;-14,16015625;7,71484374999998;2,34374999999998
2016/03/08;1;27;29,315;22,36328125;14,6484375;-16,9921875;8,78906249999998;-2,53906250000002
2016/03/08;1;27;29,32;24,609375;20,60546875;-14,55078125;11,03515625;-2,92968750000002
2016/03/08;1;27;29,325;27,34375;21,19140625;-13,96484375;10,83984375;-3,71093750000002
2016/03/08;1;27;29,33;26,5625;15,72265625;-14,0625;7,81249999999998;-6,34765625000002
2016/03/08;1;27;29,335;28,90625;12,3046875;-8,98437500000002;7,91015624999998;-3,22265625000002
2016/03/08;1;27;29,34;28,90625;9,47265624999998;-8,10546875000002;4,58984374999998;-1,75781250000002
2016/03/08;1;27;29,345;26,5625;10,25390625;-6,34765625000002;6,54296874999998;1,66015624999998
2016/03/08;1;27;29,35;26,85546875;14,453125;-2,53906250000002;9,08203124999998;4,39453124999998
2016/03/08;1;27;29,355;25,5859375;16,50390625;0,781249999999983;11,328125;8,10546874999998
2016/03/08;1;27;29,36;22,94921875;16,9921875;0,488281249999983;10,83984375;10,44921875
2016/03/08;1;27;29,365;24,31640625;19,3359375;2,14843749999998;12,98828125;12,5
2016/03/08;1;27;29,37;24,51171875;19,23828125;-4,19921875000002;11,71875;12,79296875
2016/03/08;1;27;29,375;23,92578125;15,625;-11,81640625;8,88671874999998;11,9140625
2016/03/08;1;27;29,38;24,21875;13,0859375;-19,140625;5,66406249999998;9,76562499999998
2016/03/08;1;27;29,385;24,70703125;11,03515625;-25,48828125;6,44531249999998;7,51953124999998
2016/03/08;1;27;29,39;26,171875;12,98828125;-26,85546875;9,17968749999998;7,51953124999998
2016/03/08;1;27;29,395;27,05078125;18,84765625;-25,5859375;16,69921875;10,15625
2016/03/08;1;27;29,4;27,34375;20,01953125;-23,6328125;20,99609375;11,9140625
2016/03/08;1;27;29,405;25,48828125;17,3828125;-20,5078125;21,6796875;15,8203125
2016/03/08;1;27;29,41;22,8515625;15,0390625;-19,921875;18,84765625;13,96484375
2016/03/08;1;27;29,415;22,94921875;15,72265625;-14,84375;20,80078125;15,625
2016/03/08;1;27;29,42;23,4375;17,48046875;-14,0625;19,43359375;11,328125
2016/03/08;1;27;29,425;25,48828125;18,359375;-13,8671875;19,140625;9,66796874999998
2016/03/08;1;27;29,43;28,61328125;19,53125;-10,9375;22,4609375;11,42578125
2016/03/08;1;27;29,435;26,3671875;13,28125;-14,6484375;15,13671875;9,08203124999998
2016/03/08;1;27;29,44;23,4375;9,86328124999998;-16,796875;13,96484375;7,22656249999998
2016/03/08;1;27;29,445;21,97265625;7,71484374999998;-17,7734375;12,01171875;8,88671874999998
2016/03/08;1;27;29,45;19,23828125;4,29687499999998;-21,484375;8,98437499999998;7,71484374999998
2016/03/08;1;27;29,455;19,921875;4,29687499999998;-22,65625;9,66796874999998;7,81249999999998
2016/03/08;1;27;29,46;22,4609375;5,95703124999998;-25,9765625;12,40234375;7,91015624999998
2016/03/08;1;27;29,465;22,55859375;7,81249999999998;-27,24609375;16,30859375;7,81249999999998
2016/03/08;1;27;29,47;24,0234375;11,5234375;-24,8046875;19,140625;7,12890624999998
2016/03/08;1;27;29,475;22,94921875;12,01171875;-23,6328125;17,7734375;6,83593749999998
2016/03/08;1;27;29,48;18,75;9,66796874999998;-21,19140625;14,94140625;9,47265624999998
2016/03/08;1;27;29,485;16,2109375;5,46874999999998;-17,7734375;12,98828125;9,47265624999998
2016/03/08;1;27;29,49;13,4765625;1,95312499999998;-16,9921875;9,76562499999998;10,15625
2016/03/08;1;27;29,495;13,57421875;-2,53906250000002;-16,30859375;8,69140624999998;11,1328125
2016/03/08;1;27;29,5;16,6015625;-4,29687500000002;-12,79296875;9,27734374999998;9,47265624999998
2016/03/08;1;27;29,505;17,08984375;-6,83593750000002;-12,79296875;5,76171874999998;8,49609374999998
2016/03/08;1;27;29,51;17,3828125;-7,81250000000002;-12,20703125;2,83203124999998;6,15234374999998
2016/03/08;1;27;29,515;17,3828125;-7,61718750000002;-9,76562500000002;0,683593749999983;5,27343749999998
2016/03/08;1;27;29,52;16,015625;-2,92968750000002;-8,88671875000002;0,781249999999983;3,80859374999998
2016/03/08;1;27;29,525;15,625;1,07421874999998;-6,25000000000002;1,17187499999998;4,29687499999998
2016/03/08;1;27;29,53;15,8203125;1,66015624999998;-7,22656250000002;0,683593749999983;3,32031249999998
2016/03/08;1;27;29,535;14,6484375;-0,683593750000017;-8,59375000000002;0,195312499999983;1,07421874999998
2016/03/08;1;27;29,54;12,79296875;-6,15234375000002;-12,6953125;-4,00390625000002;-0,878906250000017
2016/03/08;1;27;29,545;13,0859375;-8,30078125000002;-14,74609375;-2,73437500000002;-1,85546875000002
2016/03/08;1;27;29,55;15,625;-6,64062500000002;-12,40234375;2,73437499999998;2,83203124999998
2016/03/08;1;27;29,555;16,89453125;-7,91015625000002;-14,35546875;7,22656249999998;4,00390624999998
2016/03/08;1;27;29,56;19,43359375;-4,68750000000002;-13,0859375;12,79296875;9,86328124999998
2016/03/08;1;27;29,565;20,41015625;0,878906249999983;-11,1328125;19,43359375;13,96484375
2016/03/08;1;27;29,57;16,11328125;4,78515624999998;-11,81640625;20,80078125;13,96484375
2016/03/08;1;27;29,575;13,8671875;12,890625;-10,7421875;26,5625;14,0625
2016/03/08;1;27;29,58;12,40234375;18,26171875;-11,62109375;26,66015625;13,671875
2016/03/08;1;27;29,585;11,81640625;18,84765625;-14,55078125;25,5859375;10,25390625
2016/03/08;1;27;29,59;15,4296875;17,7734375;-13,96484375;25,09765625;11,42578125
2016/03/08;1;27;29,595;17,08984375;11,81640625;-17,1875;22,75390625;8,30078124999998
2016/03/08;1;27;29,6;17,96875;12,20703125;-14,6484375;25;9,27734374999998
2016/03/08;1;27;29,605;18,5546875;10,3515625;-15,72265625;25,29296875;8,69140624999998
2016/03/08;1;27;29,61;15,72265625;7,51953124999998;-20,1171875;24,4140625;7,71484374999998
2016/03/08;1;27;29,615;14,35546875;9,17968749999998;-19,921875;28,22265625;10,15625
2016/03/08;1;27;29,62;11,5234375;9,66796874999998;-18,9453125;26,171875;14,35546875
2016/03/08;1;27;29,625;12,01171875;11,1328125;-13,37890625;24,8046875;17,96875
2016/03/08;1;27;29,63;10,83984375;8,00781249999998;-7,42187500000002;19,23828125;22,8515625
2016/03/08;1;27;29,635;7,91015624999998;4,39453124999998;-5,27343750000002;12,109375;23,6328125
2016/03/08;1;27;29,64;7,42187499999998;0,0976562499999833;-2,53906250000002;5,56640624999998;24,4140625
2016/03/08;1;27;29,645;3,51562499999998;-5,66406250000002;-0,292968750000017;-2,24609375000002;21,38671875
2016/03/08;1;27;29,65;0,683593749999983;-10,25390625;2,44140624999998;-8,88671875000002;20,8984375
2016/03/08;1;27;29,655;-0,292968750000017;-13,96484375;6,34765624999998;-13,28125;23,33984375
2016/03/08;1;27;29,66;-2,53906250000002;-21,77734375;8,59374999999998;-16,89453125;23,2421875
2016/03/08;1;27;29,665;-6,15234375000002;-29,1015625;7,32421874999998;-20,21484375;24,70703125
2016/03/08;1;27;29,67;-6,73828125000002;-35,05859375;6,83593749999998;-24,12109375;24,51171875
2016/03/08;1;27;29,675;-6,44531250000002;-38,96484375;6,34765624999998;-26,5625;21,2890625
2016/03/08;1;27;29,68;-5,37109375000002;-44,53125;5,76171874999998;-31,25;17,1875
2016/03/08;1;27;29,685;-5,27343750000002;-43,5546875;6,05468749999998;-30,859375;14,35546875
2016/03/08;1;27;29,69;-4,00390625000002;-37,79296875;6,73828124999998;-25,9765625;13,671875
2016/03/08;1;27;29,695;-3,71093750000002;-31,0546875;7,32421874999998;-20,41015625;15,625
2016/03/08;1;27;29,7;-1,66015625000002;-25;6,64062499999998;-16,30859375;16,50390625
2016/03/08;1;27;29,705;-2,73437500000002;-24,609375;2,05078124999998;-18,9453125;12,6953125
2016/03/08;1;27;29,71;-1,26953125000002;-20,1171875;1,95312499999998;-19,62890625;12,59765625
2016/03/08;1;27;29,715;-0,976562500000017;-17,87109375;0,878906249999983;-20,703125;10,64453125
2016/03/08;1;27;29,72;-2,83203125000002;-20,1171875;-0,976562500000017;-23,14453125;9,66796874999998
2016/03/08;1;27;29,725;-3,41796875000002;-22,75390625;-0,390625000000017;-23,33984375;7,51953124999998
2016/03/08;1;27;29,73;-5,46875000000002;-28,515625;-2,34375000000002;-27,5390625;2,83203124999998
2016/03/08;1;27;29,735;-6,93359375000002;-34,5703125;0,195312499999983;-33,203125;-0,195312500000017
2016/03/08;1;27;29,74;-7,61718750000002;-38,8671875;1,07421874999998;-35,9375;-0,195312500000017
2016/03/08;1;27;29,745;-7,61718750000002;-40,52734375;5,37109374999998;-36,81640625;0,683593749999983
2016/03/08;1;27;29,75;-7,42187500000002;-40,91796875;8,10546874999998;-35,15625;2,34374999999998
2016/03/08;1;27;29,755;-9,17968750000002;-39,453125;9,96093749999998;-32,91015625;1,85546874999998
2016/03/08;1;27;29,76;-8,39843750000002;-32,91015625;11,9140625;-27,83203125;4,78515624999998
